,CompetitionId,DurationInt,M11_3,M11_7,M11_15,M11_30,M12,M13_3,M13_7,M13_15,M13_30,M13_D7,M13_D15,M13_D30,M13_Ddeadline
149,3199.0,81.0,10.0,19.0,34.0,126.0,185.0,0.05405405405405406,0.10270270270270271,0.1837837837837838,0.6810810810810811,0.04864864864864865,0.08108108108108109,0.4972972972972973,0.3189189189189189
150,3209.0,103.0,0.0,0.0,0.0,289.0,3073.0,0.0,0.0,0.0,0.09404490725675235,0.0,0.0,0.09404490725675235,0.9059550927432476
151,3211.0,12.0,23.0,89.0,111.0,111.0,111.0,0.2072072072072072,0.8018018018018018,1.0,1.0,0.5945945945945946,0.19819819819819817,0.0,0.0
152,3219.0,23.0,2.0,15.0,115.0,664.0,664.0,0.0030120481927710845,0.022590361445783132,0.17319277108433734,1.0,0.01957831325301205,0.1506024096385542,0.8268072289156627,0.0
153,3232.0,46.0,1.0,47.0,58.0,212.0,468.0,0.002136752136752137,0.10042735042735043,0.12393162393162394,0.452991452991453,0.09829059829059829,0.023504273504273504,0.32905982905982906,0.5470085470085471
154,3235.0,26.0,2.0,6.0,90.0,794.0,794.0,0.0025188916876574307,0.007556675062972292,0.11335012594458438,1.0,0.005037783375314861,0.10579345088161209,0.8866498740554156,0.0
155,3238.0,33.0,2.0,52.0,168.0,504.0,514.0,0.0038910505836575876,0.10116731517509728,0.32684824902723736,0.980544747081712,0.09727626459143969,0.22568093385214008,0.6536964980544746,0.01945525291828798
156,3242.0,31.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
157,3250.0,40.0,1.0,1.0,1.0,6.0,38.0,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.15789473684210525,0.0,0.0,0.13157894736842105,0.8421052631578947
158,3251.0,20.0,2.0,7.0,110.0,303.0,303.0,0.006600660066006601,0.0231023102310231,0.36303630363036304,1.0,0.0165016501650165,0.33993399339933994,0.636963696369637,0.0
159,3252.0,20.0,1.0,8.0,109.0,396.0,396.0,0.0025252525252525255,0.020202020202020204,0.27525252525252525,1.0,0.01767676767676768,0.255050505050505,0.7247474747474747,0.0
160,3254.0,14.0,67.0,211.0,496.0,496.0,496.0,0.1350806451612903,0.4254032258064516,1.0,1.0,0.2903225806451613,0.5745967741935484,0.0,0.0
161,3255.0,15.0,23.0,72.0,236.0,236.0,236.0,0.09745762711864407,0.3050847457627119,1.0,1.0,0.2076271186440678,0.6949152542372881,0.0,0.0
162,3272.0,17.0,10.0,19.0,124.0,216.0,216.0,0.046296296296296294,0.08796296296296297,0.5740740740740741,1.0,0.04166666666666667,0.4861111111111111,0.42592592592592593,0.0
163,3273.0,7.0,6.0,56.0,56.0,56.0,56.0,0.10714285714285714,1.0,1.0,1.0,0.8928571428571429,0.0,0.0,0.0
164,3275.0,50.0,480.0,1160.0,1160.0,1160.0,1160.0,0.41379310344827586,1.0,1.0,1.0,0.5862068965517242,0.0,0.0,0.0
165,3284.0,26.0,2.0,17.0,119.0,191.0,191.0,0.010471204188481676,0.08900523560209424,0.6230366492146597,1.0,0.07853403141361257,0.5340314136125655,0.37696335078534027,0.0
166,3288.0,41.0,175.0,457.0,1135.0,2422.0,3023.0,0.057889513728084686,0.15117433013562687,0.3754548461792921,0.801190869996692,0.09328481640754219,0.22428051604366522,0.4257360238173999,0.19880913000330802
167,3289.0,55.0,0.0,1.0,2.0,8.0,29.0,0.0,0.034482758620689655,0.06896551724137931,0.27586206896551724,0.034482758620689655,0.034482758620689655,0.20689655172413793,0.7241379310344828
168,3294.0,36.0,255.0,756.0,1479.0,2984.0,3659.0,0.06969117245148948,0.2066138289150041,0.404208800218639,0.8155233670401749,0.13692265646351462,0.19759497130363488,0.41131456682153594,0.18447663295982508
169,3296.0,39.0,0.0,0.0,0.0,37.0,149.0,0.0,0.0,0.0,0.2483221476510067,0.0,0.0,0.2483221476510067,0.7516778523489933
170,3300.0,49.0,0.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.08695652173913043,0.9130434782608696
171,3316.0,82.0,88.0,251.0,664.0,1687.0,4870.0,0.018069815195071868,0.051540041067761805,0.13634496919917866,0.34640657084188914,0.03347022587268994,0.08480492813141685,0.21006160164271048,0.6535934291581109
172,3331.0,99.0,0.0,1.0,1.0,1.0,194.0,0.0,0.005154639175257732,0.005154639175257732,0.005154639175257732,0.005154639175257732,0.0,0.0,0.9948453608247423
173,3337.0,7.0,0.0,291.0,291.0,291.0,291.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
174,3338.0,63.0,498.0,1283.0,3444.0,7889.0,16872.0,0.029516358463726886,0.07604314841156946,0.20412517780938833,0.46757942152678994,0.04652678994784258,0.12808202939781888,0.2634542437174016,0.5324205784732101
175,3341.0,15.0,25.0,62.0,150.0,150.0,150.0,0.16666666666666666,0.41333333333333333,1.0,1.0,0.24666666666666667,0.5866666666666667,0.0,0.0
176,3342.0,50.0,95.0,271.0,672.0,1422.0,2868.0,0.033124128312412834,0.09449093444909344,0.23430962343096234,0.49581589958158995,0.06136680613668061,0.1398186889818689,0.2615062761506276,0.50418410041841
177,3346.0,39.0,2.0,7.0,42.0,118.0,206.0,0.009708737864077669,0.03398058252427184,0.20388349514563106,0.5728155339805825,0.024271844660194174,0.1699029126213592,0.3689320388349514,0.4271844660194175
178,3347.0,89.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
179,3353.0,59.0,38.0,108.0,346.0,1040.0,3298.0,0.011522134627046696,0.03274711946634324,0.10491206791995149,0.31534263189812006,0.021224984839296544,0.07216494845360824,0.21043056397816856,0.6846573681018799
180,3354.0,130.0,15.0,45.0,122.0,368.0,2509.0,0.005978477481068154,0.017935432443204464,0.04862495017935432,0.14667198086887206,0.01195695496213631,0.03068951773614986,0.09804703068951774,0.8533280191311279
181,3357.0,6.0,80.0,122.0,122.0,122.0,122.0,0.6557377049180327,1.0,1.0,1.0,0.34426229508196726,0.0,0.0,0.0
182,3358.0,54.0,10.0,33.0,163.0,197.0,198.0,0.050505050505050504,0.16666666666666666,0.8232323232323232,0.9949494949494949,0.11616161616161616,0.6565656565656566,0.1717171717171717,0.005050505050505083
183,3362.0,129.0,33.0,49.0,78.0,128.0,1223.0,0.02698282910874898,0.04006541291905151,0.06377759607522486,0.10466067048242028,0.013082583810302532,0.02371218315617335,0.04088307440719542,0.8953393295175798
184,3364.0,42.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
185,3366.0,42.0,92.0,215.0,582.0,1294.0,1924.0,0.04781704781704782,0.11174636174636175,0.3024948024948025,0.6725571725571725,0.06392931392931393,0.19074844074844072,0.37006237006237,0.3274428274428275
186,3370.0,158.0,47.0,148.0,394.0,996.0,4580.0,0.010262008733624454,0.032314410480349345,0.08602620087336245,0.21746724890829694,0.02205240174672489,0.053711790393013104,0.1314410480349345,0.7825327510917031
187,3377.0,41.0,116.0,269.0,601.0,1212.0,1882.0,0.061636556854410204,0.14293304994686504,0.3193411264612115,0.6439957492029755,0.08129649309245483,0.17640807651434645,0.32465462274176404,0.35600425079702447
188,3383.0,63.0,1.0,1.0,1.0,1.0,5.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.8
189,3384.0,17.0,0.0,4.0,92.0,305.0,305.0,0.0,0.013114754098360656,0.3016393442622951,1.0,0.013114754098360656,0.28852459016393445,0.6983606557377049,0.0
190,3385.0,31.0,38.0,59.0,84.0,246.0,246.0,0.15447154471544716,0.23983739837398374,0.34146341463414637,1.0,0.08536585365853658,0.10162601626016263,0.6585365853658536,0.0
191,3386.0,65.0,2.0,3.0,11.0,51.0,245.0,0.00816326530612245,0.012244897959183673,0.044897959183673466,0.20816326530612245,0.004081632653061223,0.03265306122448979,0.163265306122449,0.7918367346938775
192,3387.0,54.0,24.0,29.0,141.0,141.0,141.0,0.1702127659574468,0.20567375886524822,1.0,1.0,0.035460992907801414,0.7943262411347518,0.0,0.0
193,3412.0,2.0,818.0,818.0,818.0,818.0,818.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
194,3414.0,49.0,27.0,135.0,358.0,671.0,916.0,0.02947598253275109,0.14737991266375547,0.39082969432314413,0.732532751091703,0.11790393013100438,0.24344978165938866,0.3417030567685589,0.267467248908297
195,3420.0,59.0,0.0,2.0,41.0,253.0,273.0,0.0,0.007326007326007326,0.15018315018315018,0.9267399267399268,0.007326007326007326,0.14285714285714285,0.7765567765567766,0.07326007326007322
196,3421.0,9.0,21.0,809.0,1231.0,1231.0,1231.0,0.017059301380991064,0.6571892770105605,1.0,1.0,0.6401299756295694,0.3428107229894395,0.0,0.0
197,3425.0,60.0,8.0,23.0,112.0,249.0,1030.0,0.007766990291262136,0.02233009708737864,0.1087378640776699,0.24174757281553397,0.014563106796116504,0.08640776699029126,0.13300970873786405,0.7582524271844661
198,3427.0,33.0,0.0,3.0,3.0,35.0,57.0,0.0,0.05263157894736842,0.05263157894736842,0.6140350877192983,0.05263157894736842,0.0,0.5614035087719298,0.38596491228070173
199,3429.0,49.0,17.0,205.0,792.0,1298.0,2251.0,0.007552199022656597,0.09107063527321191,0.35184362505553085,0.5766326077298978,0.08351843625055531,0.26077298978231894,0.22478898267436692,0.4233673922701022
200,3435.0,9.0,9.0,239.0,498.0,498.0,498.0,0.018072289156626505,0.4799196787148594,1.0,1.0,0.4618473895582329,0.5200803212851406,0.0,0.0
201,3436.0,25.0,2.0,14.0,32.0,105.0,105.0,0.01904761904761905,0.13333333333333333,0.3047619047619048,1.0,0.11428571428571428,0.17142857142857146,0.6952380952380952,0.0
202,3438.0,60.0,0.0,1.0,10.0,56.0,128.0,0.0,0.0078125,0.078125,0.4375,0.0078125,0.0703125,0.359375,0.5625
203,3439.0,58.0,14.0,73.0,372.0,502.0,518.0,0.02702702702702703,0.14092664092664092,0.7181467181467182,0.9691119691119691,0.1138996138996139,0.5772200772200773,0.2509652509652509,0.030888030888030937
204,3443.0,47.0,0.0,0.0,6.0,57.0,306.0,0.0,0.0,0.0196078431372549,0.18627450980392157,0.0,0.0196078431372549,0.16666666666666669,0.8137254901960784
205,3445.0,70.0,150.0,457.0,1279.0,3030.0,9426.0,0.015913430935709738,0.048482919584129,0.13568852111181837,0.3214513049013367,0.03256948864841926,0.08720560152768936,0.18576278378951835,0.6785486950986632
206,3446.0,54.0,71.0,153.0,361.0,829.0,2307.0,0.030775899436497615,0.06631989596879063,0.1564802774165583,0.35934113567403553,0.035543996532293023,0.09016038144776765,0.20286085825747724,0.6406588643259645
207,3465.0,71.0,19.0,29.0,81.0,197.0,575.0,0.03304347826086956,0.050434782608695654,0.1408695652173913,0.3426086956521739,0.01739130434782609,0.09043478260869564,0.2017391304347826,0.6573913043478261
208,3466.0,36.0,2.0,65.0,277.0,695.0,695.0,0.0028776978417266188,0.09352517985611511,0.3985611510791367,1.0,0.09064748201438849,0.3050359712230216,0.6014388489208633,0.0
209,3467.0,17.0,1.0,1.0,10.0,11.0,11.0,0.09090909090909091,0.09090909090909091,0.9090909090909091,1.0,0.0,0.8181818181818181,0.09090909090909094,0.0
210,3470.0,19.0,6.0,74.0,326.0,590.0,590.0,0.010169491525423728,0.12542372881355932,0.5525423728813559,1.0,0.11525423728813558,0.42711864406779654,0.4474576271186441,0.0
211,3471.0,42.0,11.0,12.0,24.0,58.0,128.0,0.0859375,0.09375,0.1875,0.453125,0.0078125,0.09375,0.265625,0.546875
212,3477.0,130.0,0.0,0.0,0.0,0.0,2108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
213,3478.0,6.0,98.0,144.0,144.0,144.0,144.0,0.6805555555555556,1.0,1.0,1.0,0.3194444444444444,0.0,0.0,0.0
214,3483.0,3.0,591.0,591.0,591.0,591.0,591.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
215,3484.0,3.0,482.0,482.0,482.0,482.0,482.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
216,3488.0,17.0,0.0,0.0,76.0,96.0,96.0,0.0,0.0,0.7916666666666666,1.0,0.0,0.7916666666666666,0.20833333333333337,0.0
217,3492.0,3.0,62.0,62.0,62.0,62.0,62.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
218,3495.0,19.0,3.0,11.0,13.0,84.0,84.0,0.03571428571428571,0.13095238095238096,0.15476190476190477,1.0,0.09523809523809525,0.023809523809523808,0.8452380952380952,0.0
219,3496.0,9.0,266.0,575.0,588.0,588.0,588.0,0.4523809523809524,0.9778911564625851,1.0,1.0,0.5255102040816326,0.022108843537414935,0.0,0.0
220,3497.0,16.0,58.0,386.0,1134.0,1134.0,1134.0,0.05114638447971781,0.3403880070546737,1.0,1.0,0.2892416225749559,0.6596119929453264,0.0,0.0
221,3501.0,39.0,0.0,0.0,67.0,239.0,1078.0,0.0,0.0,0.06215213358070501,0.22170686456400743,0.0,0.06215213358070501,0.15955473098330242,0.7782931354359925
222,3504.0,62.0,48.0,139.0,430.0,1181.0,3506.0,0.013690815744438107,0.03964632059326868,0.1226468910439247,0.33685111237877924,0.025955504848830576,0.08300057045065602,0.21420422133485453,0.6631488876212208
223,3507.0,40.0,11.0,53.0,133.0,351.0,546.0,0.020146520146520148,0.09706959706959707,0.24358974358974358,0.6428571428571429,0.07692307692307693,0.1465201465201465,0.3992673992673993,0.3571428571428571
224,3509.0,38.0,5.0,7.0,39.0,392.0,1005.0,0.004975124378109453,0.006965174129353234,0.03880597014925373,0.3900497512437811,0.0019900497512437814,0.031840796019900496,0.35124378109452736,0.609950248756219
225,3512.0,11.0,0.0,49.0,123.0,123.0,123.0,0.0,0.3983739837398374,1.0,1.0,0.3983739837398374,0.6016260162601625,0.0,0.0
226,3516.0,122.0,5.0,10.0,19.0,22.0,201.0,0.024875621890547265,0.04975124378109453,0.0945273631840796,0.10945273631840796,0.024875621890547265,0.04477611940298507,0.01492537313432836,0.8905472636815921
227,3517.0,63.0,8.0,15.0,53.0,162.0,992.0,0.008064516129032258,0.015120967741935484,0.05342741935483871,0.16330645161290322,0.0070564516129032265,0.038306451612903226,0.1098790322580645,0.8366935483870968
228,3521.0,51.0,0.0,0.0,253.0,804.0,1689.0,0.0,0.0,0.1497927767910006,0.47602131438721135,0.0,0.1497927767910006,0.32622853759621073,0.5239786856127886
229,3524.0,122.0,32.0,97.0,398.0,1213.0,7125.0,0.004491228070175438,0.013614035087719299,0.05585964912280702,0.17024561403508773,0.00912280701754386,0.04224561403508772,0.1143859649122807,0.8297543859649122
230,3525.0,13.0,4.0,9.0,21.0,21.0,21.0,0.19047619047619047,0.42857142857142855,1.0,1.0,0.23809523809523808,0.5714285714285714,0.0,0.0
231,3526.0,76.0,185.0,495.0,1169.0,2671.0,7496.0,0.02467982924226254,0.06603521878335113,0.15594983991462114,0.3563233724653148,0.04135538954108858,0.08991462113127001,0.20037353255069368,0.6436766275346852
232,3529.0,114.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,3531.0,28.0,11.0,11.0,11.0,43.0,43.0,0.2558139534883721,0.2558139534883721,0.2558139534883721,1.0,0.0,0.0,0.7441860465116279,0.0
234,3532.0,91.0,4.0,32.0,78.0,261.0,3572.0,0.0011198208286674132,0.008958566629339306,0.021836506159014557,0.07306830907054872,0.007838745800671893,0.012877939529675251,0.05123180291153416,0.9269316909294513
235,3533.0,71.0,0.0,1.0,1.0,3.0,199.0,0.0,0.005025125628140704,0.005025125628140704,0.01507537688442211,0.005025125628140704,0.0,0.010050251256281405,0.9849246231155779
236,3536.0,29.0,7.0,32.0,87.0,701.0,701.0,0.009985734664764621,0.0456490727532097,0.12410841654778887,1.0,0.03566333808844508,0.07845934379457917,0.8758915834522112,0.0
237,3539.0,112.0,75.0,112.0,217.0,439.0,2706.0,0.02771618625277162,0.04138950480413895,0.08019216555801921,0.1622320768662232,0.01367331855136733,0.03880266075388026,0.082039911308204,0.8377679231337768
238,3540.0,46.0,236.0,605.0,1530.0,4134.0,8921.0,0.026454433359488848,0.06781750924784218,0.17150543661024548,0.4634009640174868,0.04136307588835333,0.1036879273624033,0.29189552740724134,0.5365990359825132
239,3552.0,103.0,11.0,13.0,23.0,23.0,79.0,0.13924050632911392,0.16455696202531644,0.2911392405063291,0.2911392405063291,0.025316455696202528,0.12658227848101267,0.0,0.7088607594936709
240,3555.0,89.0,8.0,24.0,75.0,194.0,826.0,0.009685230024213076,0.029055690072639227,0.09079903147699758,0.23486682808716708,0.01937046004842615,0.06174334140435836,0.1440677966101695,0.7651331719128329
241,3556.0,96.0,0.0,0.0,0.0,6.0,86.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.06976744186046512,0.9302325581395349
242,3557.0,96.0,0.0,0.0,0.0,3.0,67.0,0.0,0.0,0.0,0.04477611940298507,0.0,0.0,0.04477611940298507,0.9552238805970149
243,3558.0,96.0,0.0,4.0,4.0,6.0,59.0,0.0,0.06779661016949153,0.06779661016949153,0.1016949152542373,0.06779661016949153,0.0,0.03389830508474577,0.8983050847457628
244,3559.0,96.0,0.0,0.0,0.0,2.0,85.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.023529411764705882,0.9764705882352941
245,3560.0,95.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
246,3564.0,81.0,0.0,0.0,1.0,1.0,162.0,0.0,0.0,0.006172839506172839,0.006172839506172839,0.0,0.006172839506172839,0.0,0.9938271604938271
247,3565.0,48.0,4.0,22.0,23.0,30.0,147.0,0.027210884353741496,0.14965986394557823,0.1564625850340136,0.20408163265306123,0.12244897959183673,0.006802721088435382,0.047619047619047616,0.7959183673469388
248,3574.0,65.0,7.0,8.0,26.0,506.0,506.0,0.01383399209486166,0.015810276679841896,0.05138339920948617,1.0,0.001976284584980236,0.03557312252964427,0.9486166007905138,0.0
249,3578.0,20.0,0.0,0.0,138.0,279.0,279.0,0.0,0.0,0.4946236559139785,1.0,0.0,0.4946236559139785,0.5053763440860215,0.0
250,3581.0,74.0,7.0,9.0,12.0,31.0,707.0,0.009900990099009901,0.01272984441301273,0.016973125884016973,0.04384724186704385,0.0028288543140028294,0.004243281471004242,0.026874115983026876,0.9561527581329562
251,3582.0,12.0,21.0,319.0,1550.0,1550.0,1550.0,0.013548387096774193,0.20580645161290323,1.0,1.0,0.19225806451612903,0.7941935483870968,0.0,0.0
252,3583.0,24.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0
253,3584.0,18.0,7.0,32.0,217.0,217.0,217.0,0.03225806451612903,0.14746543778801843,1.0,1.0,0.1152073732718894,0.8525345622119815,0.0,0.0
254,3585.0,57.0,3.0,3.0,5.0,11.0,111.0,0.02702702702702703,0.02702702702702703,0.04504504504504504,0.0990990990990991,0.0,0.018018018018018014,0.05405405405405406,0.9009009009009009
255,3586.0,65.0,38.0,141.0,324.0,796.0,3605.0,0.010540915395284327,0.0391123439667129,0.089875173370319,0.22080443828016644,0.02857142857142857,0.0507628294036061,0.13092926490984744,0.7791955617198336
256,3592.0,61.0,11.0,33.0,128.0,209.0,1007.0,0.010923535253227408,0.03277060575968222,0.12711022840119166,0.20754716981132076,0.021847070506454812,0.09433962264150944,0.08043694141012911,0.7924528301886793
257,3594.0,16.0,2.0,7.0,142.0,142.0,142.0,0.014084507042253521,0.04929577464788732,1.0,1.0,0.0352112676056338,0.9507042253521126,0.0,0.0
258,3596.0,26.0,9.0,34.0,105.0,598.0,598.0,0.015050167224080268,0.056856187290969896,0.17558528428093645,1.0,0.04180602006688963,0.11872909698996656,0.8244147157190636,0.0
259,3597.0,26.0,1.0,2.0,44.0,672.0,672.0,0.001488095238095238,0.002976190476190476,0.06547619047619048,1.0,0.001488095238095238,0.0625,0.9345238095238095,0.0
260,3598.0,61.0,2.0,2.0,8.0,263.0,2093.0,0.0009555661729574773,0.0009555661729574773,0.003822264691829909,0.12565695174390826,0.0,0.002866698518872432,0.12183468705207835,0.8743430482560918
261,3599.0,60.0,69.0,159.0,373.0,976.0,5596.0,0.01233023588277341,0.02841315225160829,0.06665475339528235,0.17441029306647604,0.016082916368834882,0.03824160114367406,0.1077555396711937,0.825589706933524
262,3602.0,54.0,3.0,3.0,5.0,36.0,157.0,0.01910828025477707,0.01910828025477707,0.03184713375796178,0.22929936305732485,0.0,0.012738853503184714,0.19745222929936307,0.7707006369426752
263,3603.0,14.0,2.0,4.0,124.0,124.0,124.0,0.016129032258064516,0.03225806451612903,1.0,1.0,0.016129032258064516,0.967741935483871,0.0,0.0
264,3611.0,114.0,0.0,0.0,0.0,109.0,2111.0,0.0,0.0,0.0,0.05163429654192326,0.0,0.0,0.05163429654192326,0.9483657034580767
265,3613.0,22.0,10.0,17.0,33.0,112.0,112.0,0.08928571428571429,0.15178571428571427,0.29464285714285715,1.0,0.062499999999999986,0.14285714285714288,0.7053571428571428,0.0
266,3616.0,16.0,2.0,24.0,116.0,116.0,116.0,0.017241379310344827,0.20689655172413793,1.0,1.0,0.1896551724137931,0.7931034482758621,0.0,0.0
267,3617.0,52.0,0.0,1.0,8.0,18.0,68.0,0.0,0.014705882352941176,0.11764705882352941,0.2647058823529412,0.014705882352941176,0.10294117647058823,0.14705882352941177,0.7352941176470589
268,3618.0,60.0,5.0,21.0,110.0,389.0,1848.0,0.0027056277056277055,0.011363636363636364,0.05952380952380952,0.2104978354978355,0.008658008658008658,0.04816017316017315,0.15097402597402598,0.7895021645021645
269,3620.0,33.0,1.0,1.0,7.0,95.0,112.0,0.008928571428571428,0.008928571428571428,0.0625,0.8482142857142857,0.0,0.053571428571428575,0.7857142857142857,0.1517857142857143
270,3632.0,66.0,3.0,9.0,46.0,1423.0,1428.0,0.0021008403361344537,0.0063025210084033615,0.03221288515406162,0.9964985994397759,0.004201680672268908,0.02591036414565826,0.9642857142857143,0.003501400560224077
271,3633.0,9.0,12.0,118.0,215.0,215.0,215.0,0.05581395348837209,0.5488372093023256,1.0,1.0,0.4930232558139535,0.4511627906976744,0.0,0.0
272,3634.0,90.0,21.0,28.0,63.0,170.0,1164.0,0.01804123711340206,0.024054982817869417,0.05412371134020619,0.14604810996563575,0.006013745704467357,0.03006872852233677,0.09192439862542956,0.8539518900343642
273,3636.0,50.0,0.0,0.0,0.0,2.0,176.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.011363636363636364,0.9886363636363636
274,3638.0,139.0,30.0,54.0,81.0,140.0,1325.0,0.022641509433962263,0.040754716981132075,0.06113207547169811,0.10566037735849057,0.018113207547169812,0.020377358490566037,0.04452830188679246,0.8943396226415095
275,3640.0,45.0,3.0,3.0,3.0,19.0,111.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.17117117117117117,0.0,0.0,0.14414414414414414,0.8288288288288288
276,3642.0,26.0,2.0,7.0,36.0,101.0,101.0,0.019801980198019802,0.06930693069306931,0.3564356435643564,1.0,0.04950495049504951,0.2871287128712871,0.6435643564356436,0.0
277,3645.0,39.0,7.0,16.0,53.0,218.0,405.0,0.01728395061728395,0.03950617283950617,0.1308641975308642,0.5382716049382716,0.022222222222222223,0.09135802469135804,0.40740740740740744,0.46172839506172836
278,3646.0,27.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
279,3647.0,20.0,27.0,33.0,52.0,87.0,87.0,0.3103448275862069,0.3793103448275862,0.5977011494252874,1.0,0.06896551724137928,0.21839080459770122,0.4022988505747126,0.0
280,3648.0,12.0,18.0,62.0,127.0,127.0,127.0,0.14173228346456693,0.4881889763779528,1.0,1.0,0.3464566929133859,0.5118110236220472,0.0,0.0
281,3651.0,20.0,1.0,7.0,79.0,119.0,119.0,0.008403361344537815,0.058823529411764705,0.6638655462184874,1.0,0.05042016806722689,0.6050420168067226,0.33613445378151263,0.0
282,3655.0,48.0,0.0,3.0,33.0,168.0,996.0,0.0,0.0030120481927710845,0.03313253012048193,0.1686746987951807,0.0030120481927710845,0.030120481927710847,0.1355421686746988,0.8313253012048193
283,3656.0,50.0,3.0,3.0,24.0,184.0,461.0,0.006507592190889371,0.006507592190889371,0.052060737527114966,0.39913232104121477,0.0,0.04555314533622559,0.3470715835140998,0.6008676789587852
284,3658.0,16.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
285,3659.0,38.0,2.0,8.0,63.0,308.0,337.0,0.005934718100890208,0.02373887240356083,0.18694362017804153,0.913946587537092,0.017804154302670624,0.16320474777448069,0.7270029673590505,0.08605341246290799
286,3660.0,38.0,0.0,0.0,17.0,89.0,174.0,0.0,0.0,0.09770114942528736,0.5114942528735632,0.0,0.09770114942528736,0.41379310344827586,0.4885057471264368
287,3661.0,36.0,0.0,9.0,31.0,171.0,285.0,0.0,0.031578947368421054,0.10877192982456141,0.6,0.031578947368421054,0.07719298245614035,0.49122807017543857,0.4
288,3669.0,23.0,13.0,46.0,206.0,927.0,927.0,0.014023732470334413,0.04962243797195254,0.2222222222222222,1.0,0.03559870550161812,0.17259978425026967,0.7777777777777778,0.0
289,3670.0,55.0,160.0,293.0,585.0,1103.0,1943.0,0.08234688625836335,0.15079773546062789,0.301080802882141,0.5676788471435924,0.06845084920226453,0.15028306742151312,0.2665980442614514,0.4323211528564076
290,3671.0,111.0,4.0,11.0,42.0,53.0,53.0,0.07547169811320754,0.20754716981132076,0.7924528301886793,1.0,0.13207547169811323,0.5849056603773586,0.2075471698113207,0.0
291,3690.0,14.0,15.0,41.0,221.0,221.0,221.0,0.06787330316742081,0.18552036199095023,1.0,1.0,0.11764705882352942,0.8144796380090498,0.0,0.0
292,3706.0,91.0,0.0,0.0,0.0,0.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
293,3722.0,75.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666667,0.0
294,3729.0,30.0,4.0,9.0,45.0,412.0,412.0,0.009708737864077669,0.021844660194174758,0.10922330097087378,1.0,0.012135922330097089,0.08737864077669902,0.8907766990291263,0.0
295,3731.0,25.0,23.0,39.0,151.0,391.0,391.0,0.058823529411764705,0.09974424552429667,0.38618925831202044,1.0,0.040920716112531966,0.2864450127877238,0.6138107416879796,0.0
296,3742.0,44.0,1.0,6.0,35.0,78.0,137.0,0.0072992700729927005,0.043795620437956206,0.25547445255474455,0.5693430656934306,0.03649635036496351,0.21167883211678834,0.3138686131386861,0.43065693430656937
297,3744.0,16.0,11.0,70.0,331.0,331.0,331.0,0.03323262839879154,0.21148036253776434,1.0,1.0,0.1782477341389728,0.7885196374622356,0.0,0.0
298,3746.0,19.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
299,3747.0,65.0,1.0,1.0,6.0,6.0,40.0,0.025,0.025,0.15,0.15,0.0,0.125,0.0,0.85
300,3750.0,13.0,5.0,26.0,97.0,97.0,97.0,0.05154639175257732,0.26804123711340205,1.0,1.0,0.21649484536082475,0.731958762886598,0.0,0.0
301,3752.0,9.0,114.0,217.0,254.0,254.0,254.0,0.44881889763779526,0.8543307086614174,1.0,1.0,0.4055118110236221,0.14566929133858264,0.0,0.0
302,3756.0,56.0,1.0,1.0,605.0,2826.0,10843.0,9.222539887485013e-05,9.222539887485013e-05,0.05579636631928433,0.26062897722032646,0.0,0.05570414092040948,0.20483261090104213,0.7393710227796735
303,3757.0,74.0,0.0,0.0,0.0,711.0,4139.0,0.0,0.0,0.0,0.17178062333897076,0.0,0.0,0.17178062333897076,0.8282193766610293
