Id,X14,X15,X25,X26,X27,X31,PrepDays,DurationInt,DayOfYear,DayOfWeek,M28_IsClamped,M28_AU,M28_CA,M28_CN,M28_DE,M28_ES,M28_FR,M28_GB,M28_IN,M28_NL,M28_RU,M28_TW,M28_US,M7_3,M7_7,M7_15,M7_30,M8,M9_3,M9_7,M9_15,M9_30,M9_D7,M9_D15,M9_D30,M9_Ddeadline,M10_3,M10_7,M10_15,M10_30,M10_deadline,M11_3,M11_7,M11_15,M11_30,M12,M13_3,M13_7,M13_15,M13_30,M13_D7,M13_D15,M13_D30,M13_Ddeadline,M14_3,M14_7,M14_15,M14_30,M15,M43,M16_3,M16_7,M16_15,M16_30,M16_D7,M16_D15,M16_D30,M16_Ddeadline,M44,M45,M46,M17,M18_3,M18_7,M18_15,M18_30,M18_deadline,M19,M21_3,M21_7,M21_15,M21_30,M21_deadline,M22_3,M22_7,M22_15,M22_30,M22_deadline,M23_3,M23_7,M23_15,M23_30,M23_deadline,M24_3,M24_7,M24_15,M24_30,M24_deadline,M23_IsClamped,M22_IsClamped,M25
3364,500.0,1,2,5.0,,7178.0,72.0615162037037,42.0,102,5,,0.008492569002123142,0.027692307692307693,0.01483924154987634,0.02710843373493976,0.0,0.03,0.009681881051175657,0.020072992700729927,0.0,0.007766990291262136,0.005681818181818182,0.011904761904761904,20.0,53.0,85.0,165.0,233.0,0.08583690987124463,0.22746781115879827,0.3648068669527897,0.7081545064377682,0.14163090128755362,0.13733905579399142,0.34334763948497854,0.2918454935622318,65.05,63.150943396226424,62.148148148148145,58.675,54.770270270270274,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6349206349206349,0.03476946334089191,0.08805744520030234,5.0,0.0,0.0,0.0,0.0,56.0,0.08928571428571429,158.0,234.0,361.0,491.0,578.0,0.0,0.0,0.0,0.0,0.01194765787976484,0.0318484176577303,0.04640095181439619,0.07181221404416152,0.09517348323318472,0.10961501991276314,1.0,1.0,1.0,1.0,0.8910034602076125,,,34.0
3366,500.0,2,2,5.0,,10000.0,72.02693287037037,42.0,102,5,,0.012738853503184714,0.03076923076923077,0.008244023083264633,0.0391566265060241,0.02027027027027027,0.035,0.02074688796680498,0.020072992700729927,0.015444015444015444,0.021359223300970873,0.0,0.02123015873015873,22.0,51.0,79.0,265.0,336.0,0.06547619047619048,0.15178571428571427,0.23511904761904762,0.7886904761904762,0.0863095238095238,0.08333333333333334,0.5535714285714286,0.21130952380952384,66.72727272727273,80.92156862745098,86.10666666666668,78.26881720430106,70.32,89.0,209.0,571.0,1275.0,1891.0,0.04706504494976203,0.11052353252247488,0.30195663670015865,0.674246430460074,0.06345848757271284,0.19143310417768378,0.3722897937599154,0.32575356953992596,16.0,36.0,67.0,126.0,232.0,89.0,0.06896551724137931,0.15517241379310345,0.28879310344827586,0.5431034482758621,0.08620689655172414,0.1336206896551724,0.25431034482758624,0.4568965517241379,0.6163793103448276,0.0970340722495895,0.034482758620689655,15.0,16.0,35.0,64.0,120.0,211.0,0.07109004739336493,216.0,312.0,470.0,634.0,734.0,0.003225156218504334,0.007138607971445568,0.013328028645315298,0.024423337856173677,0.04399772425564195,0.0435396089498085,0.061867935752528254,0.09349512631788343,0.12289203333979454,0.13919969656741893,0.9259259259259259,0.8846153846153846,0.8574468085106383,0.8012618296529969,0.6839237057220708,,,43.0
3370,10000.0,1,5,1.0,,4050.0,53.190625,158.0,88,5,,0.0150093808630394,0.024147727272727272,0.017615176151761516,0.03684210526315789,0.05405405405405406,0.045081967213114756,0.028535980148883373,0.044534412955465584,0.017985611510791366,0.037243947858473,0.01557632398753894,0.041652441106179584,18.0,45.0,63.0,125.0,477.0,0.03773584905660377,0.09433962264150944,0.1320754716981132,0.2620545073375262,0.05660377358490567,0.037735849056603765,0.12997903563941302,0.7379454926624738,53.055555555555564,72.68888888888887,70.08474576271186,86.75806451612905,49.67,44.0,137.0,372.0,951.0,4391.0,0.01002049647005238,0.03120018219084491,0.08471874288317012,0.21657936688681395,0.02117968572079253,0.05351856069232521,0.13186062400364384,0.7834206331131861,15.0,32.0,61.0,99.0,314.0,111.0,0.04777070063694268,0.10191082802547771,0.1942675159235669,0.31528662420382164,0.054140127388535034,0.09235668789808918,0.12101910828025475,0.6847133757961783,0.6464968152866242,0.01770136257357091,0.009614609368701121,35.0,14.0,26.0,51.0,83.0,267.0,0.13108614232209737,232.0,400.0,832.0,1143.0,2290.0,0.003161222339304531,0.0066514238204115565,0.012338187702265371,0.019693654266958426,0.05350144828761288,0.04889357218124341,0.08314279775514447,0.16828478964401294,0.22737219017306545,0.3901857215880048,0.9353448275862069,0.92,0.9266826923076923,0.9133858267716536,0.862882096069869,,,55.0
3377,1000.0,1,2,1.0,,193.0,25.926863425925934,41.0,64,2,,0.015021459227467811,0.01589825119236884,0.014492753623188406,0.028938906752411574,0.014285714285714285,0.10215053763440861,0.01680672268907563,0.02495201535508637,0.009345794392523364,0.012096774193548387,0.00625,0.018219895287958116,19.0,22.0,30.0,45.0,61.0,0.3114754098360656,0.36065573770491804,0.4918032786885246,0.7377049180327869,0.04918032786885246,0.13114754098360654,0.24590163934426235,0.2622950819672131,33.68421052631579,33.54545454545455,30.392857142857146,74.26666666666667,69.6,111.0,259.0,588.0,1185.0,1849.0,0.060032449972958354,0.1400757166035695,0.3180097349918875,0.6408869659275284,0.08004326663061113,0.17793401838831802,0.32287723093564086,0.35911303407247164,13.0,28.0,70.0,114.0,206.0,74.0,0.06310679611650485,0.13592233009708737,0.33980582524271846,0.5533980582524272,0.07281553398058252,0.2038834951456311,0.2135922330097087,0.44660194174757284,0.6407766990291262,0.10946009945536347,0.007222353776935827,14.0,13.0,28.0,66.0,106.0,190.0,0.07368421052631578,211.0,317.0,560.0,798.0,946.0,0.0030036968576709795,0.006404391582799634,0.015476453681185054,0.023799582463465554,0.04167509609548857,0.04875231053604436,0.07250686184812442,0.12381162944948043,0.16659707724425887,0.19138175197248636,0.9383886255924171,0.9116719242902208,0.875,0.8571428571428572,0.7822410147991543,,,48.0
3383,0.0,1,2,5.0,,66.0,0.2486111111111111,63.0,40,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006322444678609062,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.8,1.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666667,1.0,0.013227513227513229,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,5.0,0.05,0.05,0.05,0.05,0.15,0.05,0.05,0.05,0.05,0.25,0.0,0.0,0.0,0.0,0.4,,,1.0
3384,0.0,1,1024,32.0,,4048.0,0.08001157407407407,17.0,39,5,,0.0,0.0,0.0012755102040816326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014272344408048667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,77.0,242.0,242.0,0.0,0.01652892561983471,0.3181818181818182,1.0,0.01652892561983471,0.30165289256198347,0.6818181818181819,0.0,0.0,4.0,17.0,53.0,53.0,1.0,0.0,0.07547169811320754,0.32075471698113206,1.0,0.07547169811320754,0.24528301886792453,0.679245283018868,0.0,0.9811320754716981,0.0002622953662597114,0.0,8.0,0.0,4.0,14.0,40.0,40.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0009405125793557489,0.00398686679174484,0.012211981566820277,0.012211981566820277,0.0,0.0,0.0,0.0,,,,,,,,,5.0
3385,1000.0,1,2,5.0,,122911.0,37.71517361111111,31.0,79,3,,0.002145922746781116,0.001579778830963665,0.0021436227224008574,0.006430868167202572,0.007142857142857143,0.005319148936170213,0.004195804195804196,0.019120458891013385,0.00398406374501992,0.006012024048096192,0.0,0.0045633685957270275,8.0,23.0,23.0,46.0,59.0,0.13559322033898305,0.3898305084745763,0.3898305084745763,0.7796610169491526,0.2542372881355932,0.0,0.3898305084745763,0.22033898305084743,46.625,33.56521739130435,30.0,64.78260869565217,61.2,38.0,57.0,81.0,239.0,239.0,0.1589958158995816,0.2384937238493724,0.3389121338912134,1.0,0.07949790794979081,0.10041841004184099,0.6610878661087867,0.0,8.0,13.0,14.0,41.0,41.0,26.0,0.1951219512195122,0.3170731707317073,0.34146341463414637,1.0,0.12195121951219512,0.024390243902439046,0.6585365853658536,0.0,0.36585365853658536,0.0940204563335956,0.046420141620771044,1.0,8.0,13.0,14.0,40.0,40.0,0.025,101.0,152.0,195.0,300.0,301.0,0.001745962461807071,0.0027926960257787323,0.002909997921430056,0.008130081300813009,0.008080409932991722,0.022042776080314273,0.0326530612244898,0.040532113905632924,0.0594883997620464,0.059322033898305086,0.9207920792079208,0.9144736842105263,0.9282051282051282,0.8633333333333333,0.8637873754152824,,,23.0
3386,10000.0,1,2,1.0,,275.0,128.98387731481483,65.0,172,5,,0.0038095238095238095,0.0028735632183908046,0.009021512838306732,0.021220159151193633,0.02717391304347826,0.020833333333333332,0.006234413965087282,0.012379642365887207,0.0036101083032490976,0.0,0.0,0.0037996545768566492,4.0,6.0,17.0,36.0,162.0,0.024691358024691357,0.037037037037037035,0.10493827160493827,0.2222222222222222,0.012345679012345678,0.06790123456790123,0.11728395061728394,0.7777777777777778,73.75,70.0,68.8,112.15789473684212,46.46753246753247,2.0,3.0,11.0,50.0,237.0,0.008438818565400843,0.012658227848101266,0.046413502109704644,0.2109704641350211,0.0042194092827004225,0.03375527426160338,0.16455696202531644,0.7890295358649789,1.0,2.0,6.0,17.0,75.0,23.0,0.013333333333333334,0.02666666666666667,0.08,0.22666666666666666,0.013333333333333334,0.05333333333333333,0.14666666666666667,0.7733333333333333,0.6933333333333334,0.024307692307692308,0.03323076923076923,12.0,1.0,2.0,6.0,12.0,53.0,0.22641509433962265,53.0,98.0,158.0,235.0,354.0,0.00017590149516270889,0.0003471017007983339,0.0010245901639344263,0.0029179539993134224,0.01282051282051282,0.00932277924362357,0.017007983339118363,0.02698087431693989,0.040336422931685545,0.06051282051282051,0.9811320754716981,0.9795918367346939,0.9620253164556962,0.9276595744680851,0.788135593220339,,,26.0
3387,0.0,1,5,5.0,,1.0,5.197685185185184,54.0,49,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.06582633053221289,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,19.0,19.0,0.0,0.10526315789473684,1.0,1.0,0.10526315789473684,0.8947368421052632,0.0,0.0,0.0,149.5,151.6315789473684,0.0,0.0,22.0,27.0,132.0,132.0,132.0,0.16666666666666666,0.20454545454545456,1.0,1.0,0.0378787878787879,0.7954545454545454,0.0,0.0,3.0,5.0,34.0,34.0,34.0,0.0,0.08823529411764706,0.14705882352941177,1.0,1.0,0.058823529411764705,0.8529411764705882,0.0,0.0,1.0,0.01437908496732026,0.010348583877995643,0.0,3.0,5.0,34.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,,0.012605042016806723,0.02100840336134454,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,,,,,,,,,1.0
3412,0.0,1,20,5.0,,4000.0,2.087604166666667,2.0,57,2,,0.002257336343115124,0.0016863406408094434,0.0012738853503184713,0.0,0.008130081300813009,0.0,0.0015479876160990713,0.008333333333333333,0.0,0.006787330316742082,0.0,0.007438400743840074,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,52.2,52.2,52.2,52.2,52.2,762.0,762.0,762.0,762.0,762.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,51.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.43137254901960786,0.3735294117647059,0.049019607843137254,2.0,48.0,48.0,48.0,48.0,48.0,0.041666666666666664,0.0,0.0,0.0,0.0,,0.011791907514450866,0.011791907514450866,0.011791907514450866,0.011791907514450866,0.011791907514450866,0.0,0.0,0.0,0.0,,,,,,,,,26.0
3414,0.0,1,2,5.0,,4193.0,9.826099537037038,49.0,66,4,,0.006437768240343348,0.001579778830963665,0.0010319917440660474,0.012658227848101266,0.0684931506849315,0.0,0.004195804195804196,0.013182674199623353,0.01593625498007968,0.007984031936127744,0.0,0.007605344295991778,7.0,13.0,35.0,70.0,100.0,0.07,0.13,0.35,0.7,0.06,0.21999999999999997,0.35,0.30000000000000004,56.0,45.230769230769226,37.08571428571429,115.48571428571428,124.28571428571428,26.0,128.0,343.0,646.0,884.0,0.029411764705882353,0.14479638009049775,0.38800904977375567,0.7307692307692307,0.11538461538461539,0.24321266968325791,0.34276018099547506,0.2692307692307693,8.0,20.0,52.0,66.0,96.0,38.0,0.08333333333333333,0.20833333333333334,0.5416666666666666,0.6875,0.125,0.33333333333333326,0.14583333333333337,0.3125,0.6041666666666667,0.09396258503401361,0.021258503401360547,2.0,7.0,19.0,51.0,65.0,94.0,0.02127659574468085,39.0,74.0,127.0,136.0,139.0,0.047337278106508875,0.11834319526627218,0.3076923076923077,0.3905325443786982,0.5680473372781065,0.23076923076923078,0.4378698224852071,0.7514792899408284,0.8047337278106509,0.8224852071005917,0.7948717948717949,0.7297297297297297,0.5905511811023623,0.5147058823529411,0.3093525179856115,,,33.0
3420,0.0,1,2,5.0,,5275.0,0.10398148148148148,59.0,58,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011063306699446834,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,231.0,249.0,0.0,0.004016064257028112,0.15261044176706828,0.927710843373494,0.004016064257028112,0.14859437751004018,0.7751004016064257,0.07228915662650603,0.0,0.0,1.0,46.0,50.0,5.0,0.0,0.0,0.02,0.92,0.0,0.02,0.9,0.07999999999999996,0.9,0.042203389830508475,0.0,12.0,0.0,0.0,1.0,35.0,38.0,0.3157894736842105,11.0,19.0,45.0,60.0,60.0,0.0,0.0,0.008130081300813009,0.37398373983739835,0.4065040650406504,0.08943089430894309,0.15447154471544716,0.36585365853658536,0.4878048780487805,0.4878048780487805,1.0,1.0,0.9777777777777777,0.23333333333333328,0.16666666666666663,,,1.0
3421,0.0,1,50,5.0,,27847.0,6.703842592592593,9.0,65,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015388096854491967,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,593.0,884.0,884.0,884.0,0.020361990950226245,0.670814479638009,1.0,1.0,0.6504524886877827,0.329185520361991,0.0,0.0,5.0,44.0,68.0,68.0,68.0,1.0,0.07352941176470588,0.6470588235294118,1.0,1.0,0.573529411764706,0.3529411764705882,0.0,0.0,0.9852941176470589,0.028888888888888888,0.0016339869281045752,17.0,2.0,23.0,38.0,38.0,38.0,0.4473684210526316,7.0,48.0,57.0,57.0,57.0,0.009345794392523364,0.08224299065420561,0.12710280373831775,0.12710280373831775,0.12710280373831775,0.013084112149532711,0.08971962616822429,0.10654205607476636,0.10654205607476636,0.10654205607476636,0.2857142857142857,0.08333333333333337,-0.1929824561403508,-0.1929824561403508,-0.1929824561403508,,,1.0
3425,0.0,1,2,5.0,1.0,11226.0,30.22513888888889,60.0,91,1,,0.0,0.0015360983102918587,0.18160190325138778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011841326228537595,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.75,6.75,6.75,0.0,0.0,7.0,19.0,103.0,228.0,931.0,0.007518796992481203,0.02040816326530612,0.11063372717508056,0.24489795918367346,0.012889366272824918,0.09022556390977444,0.1342642320085929,0.7551020408163265,2.0,2.0,9.0,36.0,227.0,1.0,0.00881057268722467,0.00881057268722467,0.039647577092511016,0.15859030837004406,0.0,0.030837004405286347,0.11894273127753305,0.8414096916299559,0.9955947136563876,0.0341776798825257,0.00029368575624082237,0.0,2.0,2.0,9.0,36.0,227.0,0.0,0.0,0.0,0.0,0.0,,0.004514672686230248,0.004514672686230248,0.020316027088036117,0.08126410835214447,0.5124153498871332,0.0,0.0,0.0,0.0,,,,,,,,,4.0
3427,0.0,1,4,5.0,,11997.0,52.155092592592595,33.0,115,4,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.33333333333333,23.33333333333333,0.0,3.0,3.0,32.0,52.0,0.0,0.057692307692307696,0.057692307692307696,0.6153846153846154,0.057692307692307696,0.0,0.5576923076923077,0.3846153846153846,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.06565656565656565,0.015151515151515152,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,2.0,5.0,7.0,7.0,0.0,0.0,0.0,0.375,0.75,0.0,0.25,0.625,0.875,0.875,,1.0,1.0,0.5714285714285714,0.1428571428571429,,,1.0
3429,0.0,1,5,5.0,,6084.0,10.347442129629627,49.0,74,5,,0.0,0.0,0.20512820512820512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001421897217144018,1.0,1.0,7.0,11.0,12.0,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.9166666666666666,0.0,0.5,0.33333333333333326,0.08333333333333337,27.0,27.0,5.142857142857143,2.5,1.0,16.0,187.0,740.0,1202.0,2081.0,0.0076886112445939455,0.08986064392119174,0.35559827006246997,0.5776069197501201,0.0821720326765978,0.2657376261412782,0.22200864968765016,0.42239308024987987,0.0,8.0,38.0,88.0,218.0,1.0,0.0,0.03669724770642202,0.1743119266055046,0.4036697247706422,0.03669724770642202,0.13761467889908258,0.22935779816513763,0.5963302752293578,0.9954128440366973,0.03896274105972665,0.001123385133870062,0.0,0.0,8.0,38.0,88.0,218.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01805869074492099,0.08577878103837472,0.1986455981941309,0.49209932279909707,0.0,0.0,0.0,0.0,,,,,,,,,3.0
3435,0.0,1,50,5.0,,27847.0,0.17872685185185186,9.0,65,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0015313935681470138,0.0,0.0,0.0,0.0,0.014482914686580674,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,206.0,398.0,398.0,398.0,0.020100502512562814,0.5175879396984925,1.0,1.0,0.4974874371859297,0.4824120603015075,0.0,0.0,5.0,27.0,64.0,64.0,64.0,1.0,0.078125,0.421875,1.0,1.0,0.34375,0.578125,0.0,0.0,0.984375,0.013819444444444445,0.0,12.0,2.0,17.0,37.0,37.0,37.0,0.32432432432432434,9.0,40.0,51.0,51.0,51.0,0.009345794392523364,0.05046728971962617,0.11962616822429907,0.11962616822429907,0.11962616822429907,0.016822429906542057,0.07476635514018691,0.09532710280373832,0.09532710280373832,0.09532710280373832,0.4444444444444444,0.32499999999999996,-0.2549019607843137,-0.2549019607843137,-0.2549019607843137,,,2.0
3436,0.0,1,5,5.0,,8640.0,5.548819444444446,25.0,72,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.008915304606240713,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,0.25,0.25,0.25,1.0,0.0,0.0,0.75,0.0,32.0,32.0,32.0,49.66666666666666,49.66666666666666,2.0,14.0,32.0,101.0,101.0,0.019801980198019802,0.13861386138613863,0.31683168316831684,1.0,0.11881188118811882,0.1782178217821782,0.6831683168316831,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0404,0.008,6.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3508771929824561,0.3508771929824561,0.0,0.0,0.0,0.0,,,,,,,,,2.0
3438,0.0,1,2,5.0,,27124.0,12.096111111111108,60.0,79,3,,0.0,0.015600624024960999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033891547049441787,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,55.0,126.0,0.0,0.007936507936507936,0.07936507936507936,0.4365079365079365,0.007936507936507936,0.07142857142857142,0.35714285714285715,0.5634920634920635,0.0,0.0,1.0,4.0,12.0,2.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.25,0.6666666666666667,0.8333333333333334,0.0875,0.0,0.0,0.0,0.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.00020785699438786114,0.000793178663493952,0.002307692307692308,0.0,0.0,0.0,0.0,,,,,,,,,7.0
3439,0.0,1,10,5.0,,3177.0,1.1494907407407409,58.0,74,5,,0.0,0.0,0.0008787346221441124,0.0,0.006756756756756757,0.0,0.0,0.0018450184501845018,0.0,0.0914396887159533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,61.0,302.0,421.0,435.0,0.029885057471264367,0.14022988505747128,0.6942528735632184,0.967816091954023,0.11034482758620691,0.5540229885057472,0.27356321839080455,0.03218390804597704,3.0,7.0,52.0,69.0,71.0,5.0,0.04225352112676056,0.09859154929577464,0.7323943661971831,0.971830985915493,0.05633802816901408,0.6338028169014085,0.23943661971830987,0.028169014084507005,0.9295774647887324,0.01056338028169014,0.0,0.0,3.0,7.0,52.0,69.0,71.0,0.0,0.0,0.0,0.0,0.0,,0.0006666666666666666,0.0015313935681470138,0.010998307952622674,0.013959134129071415,0.013762357045939136,0.0,0.0,0.0,0.0,,,,,,,,,9.0
3443,0.0,1,2,5.0,,3368.0,2.7285300925925933,47.0,80,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005251464350636235,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.5,0.0,0.0,0.0,6.0,56.0,299.0,0.0,0.0,0.020066889632107024,0.18729096989966554,0.0,0.020066889632107024,0.16722408026755853,0.8127090301003345,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9545454545454546,0.14458413926499034,0.0038684719535783366,6.0,0.0,0.0,0.0,0.0,16.0,0.375,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.9565217391304348,0.0,0.0,0.0,0.0,,,,,,,,,1.0
3445,7500.0,4,5,1.0,,2244.0,28.370844907407413,70.0,108,4,,0.015968063872255488,0.017857142857142856,0.28746397694524495,0.047752808988764044,0.029585798816568046,0.05581395348837209,0.023591087811271297,0.08660130718954248,0.08455882352941177,0.011560693641618497,0.22756410256410256,0.0524097489463075,46.0,65.0,94.0,126.0,273.0,0.1684981684981685,0.23809523809523808,0.3443223443223443,0.46153846153846156,0.06959706959706957,0.10622710622710624,0.11721611721611724,0.5384615384615384,80.3913043478261,77.53846153846153,70.14285714285714,55.4375,45.372340425531924,146.0,438.0,1230.0,2909.0,8980.0,0.016258351893095768,0.048775055679287305,0.13697104677060135,0.3239420935412027,0.032516703786191536,0.08819599109131404,0.18697104677060133,0.6760579064587973,50.0,101.0,191.0,330.0,758.0,127.0,0.06596306068601583,0.13324538258575197,0.2519788918205805,0.43535620052770446,0.06728232189973614,0.1187335092348285,0.183377308707124,0.5646437994722955,0.8324538258575198,0.03384847342630984,0.005145118733509235,91.0,38.0,73.0,137.0,250.0,555.0,0.16396396396396395,803.0,1278.0,1648.0,2108.0,2697.0,0.009854158454867954,0.0197265625,0.03811614448213929,0.06344933666602576,0.1322400558269365,0.15825778478517935,0.249609375,0.3288764717621233,0.4053066717938858,0.47051639916259597,0.937733499377335,0.9209702660406885,0.8841019417475728,0.8434535104364327,0.7189469781238413,,,56.0
3446,7500.0,4,2,2.0,,247203.0,30.160509259259253,54.0,109,5,,0.006237006237006237,0.015197568389057751,0.09777777777777778,0.017543859649122806,0.026490066225165563,0.03864734299516908,0.010854816824966078,0.05181347150259067,0.011278195488721804,0.011583011583011582,0.16371681415929204,0.025792892625143293,9.0,24.0,26.0,42.0,87.0,0.10344827586206896,0.27586206896551724,0.2988505747126437,0.4827586206896552,0.1724137931034483,0.022988505747126464,0.1839080459770115,0.5172413793103448,36.888888888888886,45.0,42.476190476190474,68.9375,61.6875,70.0,151.0,355.0,817.0,2273.0,0.030796304443466784,0.0664320281566212,0.1561812582490101,0.3594368675758909,0.03563572371315442,0.0897492300923889,0.20325560932688078,0.6405631324241091,18.0,37.0,60.0,94.0,327.0,71.0,0.05504587155963303,0.11314984709480122,0.1834862385321101,0.2874617737003058,0.05810397553516819,0.07033639143730888,0.10397553516819569,0.7125382262996942,0.7828746177370031,0.06436176237399478,0.0049269452939177715,39.0,11.0,25.0,45.0,75.0,239.0,0.16317991631799164,247.0,417.0,583.0,802.0,1135.0,0.0035225048923679062,0.007190050524679362,0.011945052757316344,0.018076923076923077,0.05937897221717814,0.048336594911937376,0.08103381267003498,0.11606609595859048,0.15423076923076923,0.2061013255856183,0.9271255060728745,0.9112709832134293,0.8970840480274442,0.8827930174563591,0.7118942731277533,,,51.0
3465,0.0,1,2000,5.0,,256299.0,6.031203703703704,71.0,93,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003236245954692557,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,26.0,76.0,180.0,511.0,0.03131115459882583,0.050880626223091974,0.1487279843444227,0.3522504892367906,0.019569471624266144,0.09784735812133072,0.2035225048923679,0.6477495107632094,3.0,3.0,3.0,4.0,15.0,1.0,0.2,0.2,0.2,0.26666666666666666,0.0,0.0,0.06666666666666665,0.7333333333333334,0.9333333333333333,0.00033320292123109027,0.0,0.0,3.0,3.0,3.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,,0.01875,0.01875,0.01875,0.025,0.09375,0.0,0.0,0.0,0.0,,,,,,,,,1.0
3466,0.0,1,20,5.0,3.0,13911.0,5.887696759259258,36.0,93,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015533588864232398,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58.0,251.0,587.0,587.0,0.0034071550255536627,0.09880749574105621,0.42759795570698467,1.0,0.09540034071550255,0.3287904599659285,0.5724020442930153,0.0,0.0,44.0,44.0,44.0,44.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.018529040404040405,0.0,16.0,0.0,18.0,18.0,18.0,18.0,0.8888888888888888,0.0,0.0,0.0,0.0,,0.0,0.13496932515337423,0.13496932515337423,0.13496932515337423,0.13496932515337423,0.0,0.0,0.0,0.0,,,,,,,,,1.0
